id,doi,title,publication_year,oa_status,is_oa_anywhere,any_repository_has_fulltext,cited_by_count
https://openalex.org/W4313535151,https://doi.org/10.1371/journal.ppat.1011025,Race and ethnicity: Risk factors for fungal infections?,2023,gold,TRUE,TRUE,54
https://openalex.org/W4389009133,https://doi.org/10.1016/j.fct.2023.114232,"RIFM fragrance ingredient safety assessment, propyl (2S)-2-(1,1-dimethylpropoxy)-propanoate, CAS Registry Number 319002-92-1",2023,closed,FALSE,FALSE,0
https://openalex.org/W4388491479,https://doi.org/10.1016/j.fct.2023.114135,"RIFM fragrance ingredient safety assessment, benzoic acid, 2-hydroxy-, 2-methylbutyl ester, CAS Registry Number 51115-63-0",2023,closed,FALSE,FALSE,0
https://openalex.org/W4321440958,https://doi.org/10.23736/s0390-5616.23.05988-x,Improving the metric of surgical freedom in the laboratory based on a novel concept of volume,2023,closed,FALSE,FALSE,3
https://openalex.org/W4387033752,https://doi.org/10.1002/etc.5753,Manganese Exacerbates Seasonal Health Declines in a Suicidally Breeding Mammal,2023,hybrid,TRUE,TRUE,1
https://openalex.org/W4316136045,https://doi.org/10.1016/j.sleep.2023.01.011,"Treatment-related changes in insomnia, anticipatory pleasure, and depression symptoms: A proof-of-concept study with cancer survivors",2023,green,TRUE,TRUE,7
https://openalex.org/W4388731365,https://doi.org/10.3847/1538-4357/acff6e,[C ii] Spectral Mapping of the Galactic Wind and Starbursting Disk of M82 with SOFIA,2023,gold,TRUE,TRUE,14
https://openalex.org/W4387353536,https://doi.org/10.1016/j.esd.2023.101310,Exploring the potential of concentrating solar power technologies for vertical farming in arid regions: The case of Western Iraq,2023,green,TRUE,TRUE,22
https://openalex.org/W4383557237,https://doi.org/10.3847/1538-4357/acd4bb,Photochemical Hazes Dramatically Alter Temperature Structure and Atmospheric Circulation in 3D Simulations of Hot Jupiters,2023,gold,TRUE,TRUE,35
https://openalex.org/W4367854094,https://doi.org/10.1088/1538-3873/acbe66,The Mid-infrared Instrument for JWST and Its In-flight Performance,2023,hybrid,TRUE,TRUE,309
https://openalex.org/W4387902289,https://doi.org/10.1093/eurpub/ckad160.996,Targeted Hygiene reduces surface transmission and infection risk for respiratory viruses,2023,gold,TRUE,TRUE,1
https://openalex.org/W4385666813,https://doi.org/10.1001/jamanetworkopen.2023.27739,Management of Acetaminophen Poisoning in the US and Canada,2023,gold,TRUE,TRUE,92
https://openalex.org/W4324046867,https://doi.org/10.3847/1538-4357/acb775,A Multiwavelength Classification and Study of Red Supergiant Candidates in NGC 6946,2023,gold,TRUE,TRUE,2
https://openalex.org/W4387746266,https://doi.org/10.1016/s1569-1993(23)01070-6,137 Long-term safety and efficacy of elexacaftor-tezacaftor-ivacaftor in children aged 2 and older with cystic fibrosis and at least one F508del allele: 48-week results of an open-label extension study,2023,bronze,TRUE,FALSE,1
https://openalex.org/W4388836987,https://doi.org/10.1177/20451253231212322,Psychosocial interventions to improve adherence in depressed and anxious older adults prescribed antidepressant pharmacotherapy: a scoping review,2023,gold,TRUE,TRUE,9
https://openalex.org/W4360609956,https://doi.org/10.1038/s42255-023-00756-4,Loss of fatty acid degradation by astrocytic mitochondria triggers neuroinflammation and neurodegeneration,2023,green,TRUE,TRUE,311
https://openalex.org/W4324017639,https://doi.org/10.1007/s00128-023-03703-x,Human Health and Ecological Risks Associated with Total and Bioaccessible Concentrations of Cadmium and Lead in Urban Park Soils,2023,closed,FALSE,FALSE,9
https://openalex.org/W4365460064,https://doi.org/10.1016/j.jhydrol.2023.129515,Recent advances in integrated hydrologic models: Integration of new domains,2023,green,TRUE,TRUE,55
https://openalex.org/W4389060580,https://doi.org/10.1016/j.eprac.2023.11.008,A Novel Receivership Model for Transition of Young Adults With Diabetes: Experience From a Single-center Academic Transition Program,2023,green,TRUE,TRUE,6
https://openalex.org/W4385336947,https://doi.org/10.1016/j.apgeochem.2023.105758,"New constraints on fluid chemistry and elemental mobility during hydrothermal alteration from thallium isotope systematics of the battle mountain district, North-central Nevada",2023,closed,FALSE,FALSE,3
https://openalex.org/W4319342186,https://doi.org/10.1126/scisignal.abn8372,USP47 deubiquitylates Groucho/TLE to promote Wnt–β-catenin signaling,2023,green,TRUE,TRUE,15
https://openalex.org/W4367838350,https://doi.org/10.1016/j.chc.2022.08.006,"Complementary and Integrative Medicine for Anxiety in Children, Adolescents, and Young Adults",2023,closed,FALSE,FALSE,2
https://openalex.org/W4387578370,https://doi.org/10.3390/ani13203184,"Multi-Omic, Histopathologic, and Clinicopathologic Effects of Once-Weekly Oral Rapamycin in a Naturally Occurring Feline Model of Hypertrophic Cardiomyopathy: A Pilot Study",2023,gold,TRUE,TRUE,10
https://openalex.org/W4386948952,https://doi.org/10.1016/j.ygyno.2023.06.300,"Development and user insights of a novel real-world treatment registry that combines germline hereditary cancer, tumor mutational landscape, and homologous recombination deficiency data with patient clinical characteristics (2179)",2023,bronze,TRUE,FALSE,0
https://openalex.org/W4387737982,https://doi.org/10.1103/physrevresearch.5.043056,All-photonic Gottesman-Kitaev-Preskill–qubit repeater using analog-information-assisted multiplexed entanglement ranking,2023,gold,TRUE,TRUE,20
https://openalex.org/W4368343042,https://doi.org/10.5664/jcsm.10648,"A randomized, sham-controlled trial of a novel near-infrared phototherapy device on sleep and daytime function",2023,bronze,TRUE,TRUE,8
https://openalex.org/W4360822072,https://doi.org/10.1088/2634-4505/acc759,Assessing stormwater control measure inventories from 23 cities in the United States,2023,gold,TRUE,TRUE,5
https://openalex.org/W4388116159,https://doi.org/10.1145/3627830,Artificial: Better or Worse?,2023,bronze,TRUE,FALSE,0
https://openalex.org/W4321230968,https://doi.org/10.3390/mining3010007,Review of Non-Destructive Methods for Rock Bolts Condition Evaluation,2023,gold,TRUE,TRUE,29
https://openalex.org/W4384993266,https://doi.org/10.1016/j.quascirev.2023.108228,"Reconstructing post-mid Pleistocene glacial-dammed paleolakes in the Tsangpo Gorge, southeastern Tibetan Plateau",2023,closed,FALSE,FALSE,20
https://openalex.org/W4319915785,https://doi.org/10.1016/j.bpj.2022.11.2298,Elucidation of the mechanism and the free energy of a Morita-Baylis-Hillman type reaction catalyzed by enzymes using transition path sampling,2023,bronze,TRUE,FALSE,0
https://openalex.org/W4386593036,NA,Particulate matter increases connexin 43 expression and exacerbates endothelial barrier disruption.,2023,green,TRUE,TRUE,2
https://openalex.org/W4386398065,https://doi.org/10.22603/ssrr.2023-0099,Managing Disease-Modifying Antirheumatic Drugs (DMARDs) for Patients Undergoing Elective Spine Surgery: A Pilot Survey,2023,diamond,TRUE,TRUE,1
https://openalex.org/W4386443777,https://doi.org/10.1364/optica.489504,Scalable photonic integrated circuits for high-fidelity light control,2023,gold,TRUE,TRUE,24
https://openalex.org/W4389029566,https://doi.org/10.1093/ofid/ofad500.1850,"2228. Knowledge, Attitudes, and Practices Regarding Antibiotic Use during the COVID-19 Pandemic: A Comparison of United States (US) Survey Respondents Living in the US-Mexico Border Region with those Living in Non-border Regions",2023,gold,TRUE,TRUE,0
https://openalex.org/W4361008909,https://doi.org/10.1093/ced/llad080,Sodium in the skin: a summary of the physiology and a scoping review of disease associations,2023,closed,FALSE,FALSE,12
https://openalex.org/W4319789760,https://doi.org/10.1080/14614103.2023.2166652,"Nested Environments: A Biocultural Examination of Malaria, Disease Stress, and Mother-Infant Health in a Rural Community in Late Antique Umbria",2023,closed,FALSE,FALSE,5
https://openalex.org/W3160680246,https://doi.org/10.18274/vyra7125,"""Oh, teach me how I should forget to think"": The Pedagogical Problems of Pleasure and Rigor in Social Media and Shakespeare",2023,hybrid,TRUE,FALSE,1
https://openalex.org/W4389687687,https://doi.org/10.3847/1538-4357/acf462,Resolved Velocity Profiles of Galactic Winds at Cosmic Noon,2023,gold,TRUE,TRUE,9
https://openalex.org/W4389038985,https://doi.org/10.1038/s41598-023-47799-x,"Evaluating changes in firefighter urinary metabolomes after structural fires: an untargeted, high resolution approach",2023,gold,TRUE,TRUE,10
https://openalex.org/W4389616897,https://doi.org/10.1016/j.parkreldis.2023.105951,Pimavanserin for psychosis in Parkinson's disease dementia: Subgroup analysis of the HARMONY Trial,2023,hybrid,TRUE,FALSE,16
https://openalex.org/W4319871001,https://doi.org/10.1016/j.jeconom.2022.12.011,Jackknife estimation of a cluster-sample IV regression model with many weak instruments,2023,closed,FALSE,FALSE,5
https://openalex.org/W4318015358,https://doi.org/10.1016/j.iswcr.2023.01.005,"Legacy earthen berms influence vegetation and hydrologic complexity in the Altar Valley, Arizona",2023,diamond,TRUE,TRUE,5
https://openalex.org/W4390111434,https://doi.org/10.3389/fendo.2023.1286931,Allopregnanolone pleiotropic action in neurons and astrocytes: calcium signaling as a unifying mechanism,2023,gold,TRUE,TRUE,8
https://openalex.org/W4380989248,https://doi.org/10.1016/j.infpip.2023.100293,Inactivation kinetics of benzalkonium chloride and ethanol-based hand sanitizers against a betacoronavirus and an alphacoronavirus,2023,gold,TRUE,TRUE,2
https://openalex.org/W4385075368,https://doi.org/10.1007/s10140-023-02160-7,Ultrasound evaluation of intraluminal magnets in an ex vivo model,2023,hybrid,TRUE,TRUE,3
https://openalex.org/W4317876258,https://doi.org/10.1007/s00246-023-03106-z,"Health Insurance Status and Access to Healthcare Among Young Adults with Congenital Heart Disease: from the Congenital Heart Survey To Recognize Outcomes, Needs and Well-beinG (CH STRONG), 2016–2019",2023,green,TRUE,TRUE,4
https://openalex.org/W4366779130,https://doi.org/10.1016/j.jhydrol.2023.129547,Characterizing hydraulic heterogeneity of Bayin River Basin using river stage tomography,2023,closed,FALSE,FALSE,8
https://openalex.org/W4379981586,https://doi.org/10.1016/s1569-1993(23)00560-x,P185 Prospective randomized observational study validating biomarkers for association with future pulmonary exacerbations in people with cystic fibrosis,2023,bronze,TRUE,FALSE,0
https://openalex.org/W4381329934,https://doi.org/10.1097/anc.0000000000001080,Prediction of GutCheckNEC and Its Relation to Severity of Illness and Measures of Deterioration in Necrotizing Enterocolitis,2023,green,TRUE,TRUE,5
https://openalex.org/W4319081976,https://doi.org/10.1016/j.jaci.2022.12.779,Dupilumab-associated Angioedema in an Adult,2023,bronze,TRUE,FALSE,1
https://openalex.org/W4323538350,https://doi.org/10.1016/j.jcmg.2022.12.027,Relation of Left Ventricular Diastolic Function to Global Fibrosis Burden,2023,closed,FALSE,FALSE,22
https://openalex.org/W4323636819,https://doi.org/10.1016/j.jsp.2023.02.004,Women of color and the hidden curriculum of school psychology doctoral programs,2023,closed,FALSE,FALSE,18
https://openalex.org/W4386829873,https://doi.org/10.1021/acs.jchemed.3c00616,Introductory Organic Chemistry (First-Semester) for Blind and Visually Impaired Students: Practical Lessons and Experiences,2023,closed,FALSE,FALSE,9
https://openalex.org/W4385707436,https://doi.org/10.1175/jcli-d-23-0123.1,The New Version 3.2 Global Precipitation Climatology Project (GPCP) Monthly and Daily Precipitation Products,2023,closed,FALSE,FALSE,121
https://openalex.org/W4378071115,https://doi.org/10.1016/j.avsg.2023.05.005,International Multi-Institutional Experience with Presentation and Management of Aortic Arch Laterality in Aberrant Subclavian Artery and Kommerell's Diverticulum,2023,hybrid,TRUE,TRUE,8
https://openalex.org/W4387338840,https://doi.org/10.1080/15377938.2023.2263880,Aspirations of Hispanic criminal justice students to join law enforcement: an empirical investigation,2023,green,TRUE,TRUE,0
https://openalex.org/W4387392251,https://doi.org/10.1152/ajpheart.00502.2023,Impact of maternal dietary folic acid or choline dietary deficiencies on vascular function in young and middle-aged female mouse offspring after ischemic stroke,2023,green,TRUE,TRUE,9
https://openalex.org/W4382919415,https://doi.org/10.1093/molbev/msad150,Evolutionary Shortcuts via Multinucleotide Substitutions and Their Impact on Natural Selection Analyses,2023,gold,TRUE,TRUE,40
https://openalex.org/W4381108642,https://doi.org/10.1016/j.bmcl.2023.129384,A synthetic lethal approach to drug targeting of G-quadruplexes based on CX-5461,2023,closed,FALSE,FALSE,25
https://openalex.org/W4385812964,https://doi.org/10.1103/physrevd.108.032012,"Measurement of the production of a <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>W</mml:mi></mml:math> boson in association with a charmed hadron in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>p</mml:mi><mml:mi>p</mml:mi></mml:math> collisions at <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:msqrt><mml:mi>s</mml:mi></mml:msqrt><mml:mo>=</mml:mo><mml:mn>13</mml:mn><mml:mtext> </mml:mtext><mml:mtext> </mml:mtext><mml:mi>TeV</mml:mi></mml:math> with the ATLAS detector",2023,hybrid,TRUE,TRUE,3
https://openalex.org/W4380875394,https://doi.org/10.1093/brain/awad202,Skeletal muscle in amyotrophic lateral sclerosis,2023,hybrid,TRUE,TRUE,97
https://openalex.org/W4388141204,https://doi.org/10.1097/mnh.0000000000000942,Climate crisis and nephrology: a review of climate change's impact on nephrology and how to combat it,2023,closed,FALSE,FALSE,2
https://openalex.org/W4321481886,https://doi.org/10.1364/ol.485459,Digital filtering of ghost signal in phase measuring deflectometry,2023,green,TRUE,TRUE,9
https://openalex.org/W4320915348,https://doi.org/10.3847/2515-5172/acbb72,The JWST Resolved Stellar Populations Early Release Science Program. III. Photometric Star–Galaxy Separations for NIRCam,2023,hybrid,TRUE,FALSE,26
https://openalex.org/W4389199772,https://doi.org/10.1111/sjtg.12520,"Arid Empire: The Entangled Fates of Arizona and Arabia. NatalieKoch. Verso Press, New York, USA, 2022, pp xi +196. <scp>ISBN</scp> 978‐1‐839‐76369‐4 (hbk).",2023,closed,FALSE,FALSE,0
https://openalex.org/W4319725807,https://doi.org/10.1093/mnras/stad387,Spectroscopy of CASSOWARY gravitationally lensed galaxies in SDSS: characterization of an extremely bright reionization-era analogue at <i>z</i> = 1.42,2023,bronze,TRUE,FALSE,14
https://openalex.org/W4381137496,https://doi.org/10.3389/fcimb.2023.1198113,"A novel Gardnerella, Prevotella, and Lactobacillus standard that improves accuracy in quantifying bacterial burden in vaginal microbial communities",2023,gold,TRUE,TRUE,8
https://openalex.org/W4390056727,https://doi.org/10.1017/s1478951523001669,Measuring double awareness in patients with advanced cancer: A preliminary scale development study,2023,hybrid,TRUE,TRUE,7
https://openalex.org/W4385651318,https://doi.org/10.1016/j.redox.2023.102839,The NRF2-p97-NRF2 negative feedback loop,2023,gold,TRUE,TRUE,22
https://openalex.org/W4319298150,https://doi.org/10.1038/s41467-023-36298-2,The p97-UBXD8 complex regulates ER-Mitochondria contact sites by altering membrane lipid saturation and composition,2023,gold,TRUE,TRUE,51
https://openalex.org/W2982207753,https://doi.org/10.1007/s11142-023-09784-7,Asymmetric motivated reasoning in investor judgment,2023,green,TRUE,TRUE,8
https://openalex.org/W4362458042,https://doi.org/10.1242/jeb.245404,"Accelerated abdominal lipid depletion from pesticide treatment alters honey bee pollen foraging strategy, but not onset, in worker honey bees",2023,hybrid,TRUE,TRUE,15
https://openalex.org/W4390227557,https://doi.org/10.1021/acsmaterialslett.3c01429,Impact of Structural Defects on the Electronic Properties of Two-Dimensional Covalent Organic Frameworks,2023,closed,FALSE,FALSE,24
https://openalex.org/W4386968593,https://doi.org/10.1016/j.amjoto.2023.104055,Predictors of response to endoscopic management of subglottic/tracheal stenosis in patients without tracheostomy,2023,closed,FALSE,FALSE,1
https://openalex.org/W4313593398,https://doi.org/10.1016/j.ygyno.2022.12.017,"Lifestyle intervention in ovarian cancer enhanced survival (LIVES) study (NRG/GOG0225): Recruitment, retention and baseline characteristics of a randomized trial of diet and physical activity in ovarian cancer survivors",2023,hybrid,TRUE,TRUE,21
https://openalex.org/W4386454379,https://doi.org/10.1093/amt/tsad108,Insecticide bioassay against diamondback moth adults,2023,gold,TRUE,FALSE,1
https://openalex.org/W4376869146,https://doi.org/10.1016/j.acap.2023.05.004,Burnout During the COVID-19 Pandemic: A Report on Pediatric Residents,2023,bronze,TRUE,TRUE,10
https://openalex.org/W4388901344,https://doi.org/10.1080/08838151.2023.2278616,"From Risk Perception to the Use of Technical Restrictions of SVoD Services in Mexico, the Mediating Role of Parent Involvement and Knowledge",2023,closed,FALSE,FALSE,3
https://openalex.org/W4386003990,https://doi.org/10.15406/paij.2023.07.00305,Adding and doubling solution to the 1D Fokker-Planck Equation,2023,diamond,TRUE,FALSE,1
https://openalex.org/W4377042919,https://doi.org/10.3390/cancers15102775,Compliance with Specialist Referral for Increased Cancer Risk in Low-Resource Settings: In-Person vs. Telehealth Options,2023,gold,TRUE,TRUE,3
https://openalex.org/W4389048057,https://doi.org/10.1016/j.fct.2023.114230,"RIFM fragrance ingredient safety assessment, 3a,4,4a,5,8,8a,9,9a-octahydro-4,9:5,8-dimethano-1H-benz[f]indene, CAS Registry Number 7158-25-0",2023,green,TRUE,TRUE,0
https://openalex.org/W4387311314,https://doi.org/10.1080/0161956x.2023.2261304,The Trans*Phonics of Policy,2023,bronze,TRUE,FALSE,0
https://openalex.org/W4367845873,https://doi.org/10.1016/j.bcab.2023.102721,Phytoremediation: Where do we go from here?,2023,closed,FALSE,FALSE,17
https://openalex.org/W4386410714,https://doi.org/10.1136/ijgc-2023-004812,"A phase III, multicenter, randomized study of olvimulogene nanivacirepvec followed by platinum-doublet chemotherapy and bevacizumab compared with platinum-doublet chemotherapy and bevacizumab in women with platinum-resistant/refractory ovarian cancer",2023,closed,FALSE,FALSE,30
https://openalex.org/W4386447035,https://doi.org/10.1146/annurev-marine-040323-101355,The Physical Oceanography of Ice-Covered Moons,2023,hybrid,TRUE,TRUE,18
https://openalex.org/W4387473487,https://doi.org/10.1161/jaha.123.029667,iCPET Calculator: A Web‐Based Application to Standardize the Calculation of Alpha Distensibility in Patients With Pulmonary Arterial Hypertension,2023,gold,TRUE,TRUE,12
https://openalex.org/W4390051699,https://doi.org/10.1097/grf.0000000000000847,Genitourinary Syndrome of Menopause: Prevalence and Predictors,2023,closed,FALSE,FALSE,13
https://openalex.org/W4316687835,https://doi.org/10.1080/10872981.2023.2167258,Development and evaluation of a pre-clerkship spiral curriculum: data from three medical school classes,2023,gold,TRUE,TRUE,8
https://openalex.org/W4389043048,https://doi.org/10.1186/s13100-023-00307-4,"Meeting report: transposable elements at the crossroads of evolution, health and disease 2023",2023,gold,TRUE,TRUE,2
https://openalex.org/W4389728363,https://doi.org/10.1001/jamaoncol.2023.5410,"Pembrolizumab or Placebo Plus Chemotherapy With or Without Bevacizumab for Persistent, Recurrent, or Metastatic Cervical Cancer",2023,green,TRUE,TRUE,64
https://openalex.org/W4388455250,https://doi.org/10.1007/s11336-023-09938-1,A Latent Hidden Markov Model for Process Data,2023,green,TRUE,TRUE,18
https://openalex.org/W4386775967,https://doi.org/10.1016/j.soisec.2023.100103,Long-term economic impacts of no-till adoption,2023,gold,TRUE,TRUE,22
https://openalex.org/W4323537090,https://doi.org/10.1016/j.ajog.2022.12.105,Optical coherence tomography for the detection of thermal injury in an ex-vivo porcine ureter model,2023,bronze,TRUE,FALSE,0
https://openalex.org/W4385225617,https://doi.org/10.1007/s00464-023-10312-6,Management of abdominal wall hernias in patients with severe obesity,2023,closed,FALSE,FALSE,25
https://openalex.org/W4378710592,https://doi.org/10.1016/j.lrr.2023.100370,Myeloid/lymphoid neoplasm with ZMYM2::FGFR1 rearrangement: A complex trilineage phenotypic and clonal evolution with associated genomic alterations,2023,gold,TRUE,TRUE,1
https://openalex.org/W4366986141,https://doi.org/10.1007/s11214-023-00966-y,Resurfacing History and Volcanic Activity of Venus,2023,hybrid,TRUE,TRUE,41
https://openalex.org/W4353029245,https://doi.org/10.1093/mnras/stad878,Stellar associations powering H <scp>ii</scp> regions – I. Defining an evolutionary sequence,2023,bronze,TRUE,TRUE,25
https://openalex.org/W4382940621,https://doi.org/10.1080/21565503.2023.2224785,"Congress, ideological extremity, and Latino demography: understanding congressional adaptability in the face of Latino population change",2023,closed,FALSE,FALSE,4
https://openalex.org/W4386196657,https://doi.org/10.1016/j.indcrop.2023.117318,"Effects of pelleted sugarcane biochar applications on growth, yield and economics of rainfed corn (Zea mays L.) in the Mississippi Delta",2023,closed,FALSE,FALSE,12
https://openalex.org/W4321369220,https://doi.org/10.1002/pul2.12206,Targeting <i>SELPLG/</i>P‐selectin glycoprotein ligand 1 in preclinical ARDS: Genetic and epigenetic regulation of the <i>SELPLG</i> promoter,2023,gold,TRUE,TRUE,9
https://openalex.org/W4390515608,https://doi.org/10.15593/rjbiomech/2023.1.07,Using correspondence analysis and log-linear models to investigate the factors affecting cardiovascular disease,2023,diamond,TRUE,FALSE,2
https://openalex.org/W4323926556,https://doi.org/10.1016/j.jms.2023.111772,"Microwave measurements, calculations, and analysis for the gas phase ammonia-formic acid dimer",2023,closed,FALSE,FALSE,6
https://openalex.org/W4385933434,https://doi.org/10.1016/j.ajpe.2023.100271,A Pilot Study to Evaluate Feasibility of a Curriculum Review Process,2023,gold,TRUE,FALSE,1
https://openalex.org/W4368318308,https://doi.org/10.1093/mnras/stad1326,New quasar proximity zone size measurements at <i>z</i> ∼ 6 using the enlarged XQR-30 sample,2023,hybrid,TRUE,TRUE,21
https://openalex.org/W4361004732,https://doi.org/10.1093/ajhp/zxad058,Medication dosing in adult patients with reduced lean body mass and kidney injury: A focus on cystatin C,2023,closed,FALSE,FALSE,4
https://openalex.org/W4386769304,https://doi.org/10.1016/j.chempr.2023.07.010,Control of tetrazine bioorthogonal reactivity by naphthotube and phenyltetrazine host-guest pairs,2023,bronze,TRUE,FALSE,3
https://openalex.org/W4388732176,https://doi.org/10.3847/1538-4357/acffb9,Magellanic System Stars Identified in SMACS J0723.3-7327 James Webb Space Telescope Early Release Observations Images,2023,gold,TRUE,TRUE,2
https://openalex.org/W4389965666,https://doi.org/10.55533/2325-5226.1442,Cooperative Extension Programming for Early Care and Education Professionals During the First Year of the COVID-19 Pandemic: Evidence from a National Survey of Extension Systems,2023,diamond,TRUE,TRUE,0
https://openalex.org/W4387092775,https://doi.org/10.1371/journal.pgph.0001423,Stakeholder perspectives on interventions to improve HIV pre-exposure prophylaxis uptake and continuation in Lesotho: A participant-ranked preferences study,2023,gold,TRUE,TRUE,8
https://openalex.org/W4387035701,https://doi.org/10.1016/j.jdcr.2023.09.011,Refractory Hailey–Hailey disease cleared with upadacitinib,2023,gold,TRUE,TRUE,24
https://openalex.org/W4385260328,https://doi.org/10.1002/saj2.20577,Effect of soil organic matter on sorption of water vapor and associated hysteresis,2023,bronze,TRUE,FALSE,7
https://openalex.org/W4317781056,https://doi.org/10.1098/rstb.2021.0407,Steps to individuality in biology and culture,2023,bronze,TRUE,TRUE,5
https://openalex.org/W4323295025,https://doi.org/10.1111/jgs.18286,Dealing with the elder abuse epidemic: Disparities in interventions against elder abuse in trauma centers,2023,bronze,TRUE,FALSE,6
https://openalex.org/W4318003480,https://doi.org/10.1186/s12931-022-02298-x,Airway and parenchyma transcriptomics in a house dust mite model of experimental asthma,2023,gold,TRUE,TRUE,4
https://openalex.org/W4319866187,https://doi.org/10.1109/tmc.2023.3240821,Distributed Traffic Synthesis and Classification in Edge Networks: A Federated Self-Supervised Learning Approach,2023,green,TRUE,TRUE,48
https://openalex.org/W4390200461,https://doi.org/10.1002/alz.077959,"Affordable, accessible, community‐delivered hearing care among individuals with cognitive impairment: Lessons from the HEARS RCT",2023,bronze,TRUE,FALSE,0
https://openalex.org/W4328143748,https://doi.org/10.1093/mnras/stad859,HIP 67506 C: MagAO-X confirmation of a new low-mass stellar companion to HIP 67506 A,2023,green,TRUE,TRUE,0
https://openalex.org/W4388336471,https://doi.org/10.1016/j.jdcr.2023.10.021,"A case of lepromatous leprosy in Arizona, United States",2023,gold,TRUE,TRUE,1
https://openalex.org/W4386101145,https://doi.org/10.1016/j.biopsycho.2023.108667,Neural abnormalities of reward processing in adolescents with bipolar disorders: An ERP study,2023,green,TRUE,TRUE,3
https://openalex.org/W4318831039,https://doi.org/10.53623/apga.v2i2.192,Gamification to Improve Participation in an Environmental Science Course: An Educator’s Reflection,2023,hybrid,TRUE,FALSE,8
https://openalex.org/W4380606520,https://doi.org/10.1097/ta.0000000000004080,The undisclosed disclosures: The dollar-outcome relationship in resuscitative endovascular balloon occlusion of the aorta,2023,closed,FALSE,FALSE,4
https://openalex.org/W4315641116,https://doi.org/10.3389/fcvm.2022.1024846,Traditional risk factors and cancer-related factors associated with cardiovascular disease risk in head and neck cancer patients,2023,gold,TRUE,TRUE,11
https://openalex.org/W4367316410,https://doi.org/10.3390/nu15092118,Association of Vitamin D Receptor Gene Polymorphisms with Cardiometabolic Phenotypes in Hispanics: A Life Course Approach,2023,gold,TRUE,TRUE,4
https://openalex.org/W4379141216,https://doi.org/10.1016/j.ajic.2023.05.017,Evaluating infection risks and importance of hand hygiene during the household laundry process using a quantitative microbial risk assessment approach,2023,closed,FALSE,FALSE,4
https://openalex.org/W4319789766,https://doi.org/10.1130/g50564.1,Extreme isotopic heterogeneity in impact melt rocks: Implications for Martian meteorites,2023,green,TRUE,TRUE,3
https://openalex.org/W4386421713,https://doi.org/10.1111/een.13272,Impact of body size on critical thermal maxima in female solitary desert bees,2023,bronze,TRUE,FALSE,11
https://openalex.org/W4323036439,https://doi.org/10.1002/ajpa.24708,Associations between duration of first trimester intrauterine exposure to genocide against the Tutsi and health outcomes in adulthood,2023,hybrid,TRUE,FALSE,4
https://openalex.org/W4385989438,https://doi.org/10.2147/nss.s412793,Long-Term Treatment of Narcolepsy and Idiopathic Hypersomnia with Low-Sodium Oxybate,2023,gold,TRUE,TRUE,13
https://openalex.org/W4390079024,https://doi.org/10.1017/s1355617723004782,42 Age-Related Alterations in Representational Forms of Imagination: A Novel Scoring Protocol Applied to Autobiographical Memory,2023,bronze,TRUE,FALSE,0
https://openalex.org/W4386909849,https://doi.org/10.1080/17513758.2023.2255061,Treatment outcome in an <i>SI</i> model with evolutionary resistance: a Darwinian model for the evolution of resistance,2023,gold,TRUE,TRUE,13
https://openalex.org/W4389490344,https://doi.org/10.1029/2023gl105708,Solar Irradiance Modulates the Asian Summer Monsoon—ENSO Relationship Over the Last Millennium,2023,gold,TRUE,TRUE,14
https://openalex.org/W4389627834,https://doi.org/10.1016/j.fct.2023.114357,"Update to RIFM fragrance ingredient safety assessment, acetic acid, CAS Registry Number 64-19-7",2023,closed,FALSE,FALSE,1
https://openalex.org/W4387061363,https://doi.org/10.1016/j.fct.2023.114045,"Update to RIFM fragrance ingredient safety assessment, diethyl succinate, CAS Registry Number 123-25-1",2023,closed,FALSE,FALSE,0
https://openalex.org/W4383722612,https://doi.org/10.1017/cts.2023.549,A framework for future national pediatric pandemic respiratory disease severity triage: The HHS pediatric COVID-19 data challenge,2023,gold,TRUE,TRUE,7
https://openalex.org/W4318923943,https://doi.org/10.1097/ta.0000000000003820,Time to early resuscitative intervention association with mortality in trauma patients at risk for hemorrhage,2023,green,TRUE,TRUE,93
https://openalex.org/W4376129436,https://doi.org/10.1097/jom.0000000000002877,Associations of Prenatal Agricultural Farm Work with Fetal Overgrowth and Pregnancy Complications in State of Arizona Birth Records,2023,green,TRUE,TRUE,4
https://openalex.org/W4385625083,https://doi.org/10.1371/journal.pone.0289648,Proteomic insight into human directed selection of the domesticated chicken Gallus gallus.,2023,gold,TRUE,TRUE,4
https://openalex.org/W4321615109,https://doi.org/10.1038/s43247-023-00697-6,Groundwater deeper than 500 m contributes less than 0.1% of global river discharge,2023,gold,TRUE,TRUE,36
https://openalex.org/W4380319209,https://doi.org/10.1038/s41550-023-02012-x,Hydrothermal fluid activity on asteroid Itokawa,2023,closed,FALSE,FALSE,15
https://openalex.org/W4385457113,https://doi.org/10.1080/10926771.2023.2238631,Adolescent Social Networks and Physical Intimate Partner Violence Among Colombian Rural Adolescents,2023,green,TRUE,TRUE,0
